Country Name,Country Code,Indicator Name,Indicator Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Europe & Central Asia (excluding high income),ECA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,10.62842538,10.25997846,9.592863866,8.721202851,7.723492088,7.458950367,7.194871537,6.811499401,6.801739237,6.78911266,6.968515854,6.933251393,7.023070418,7.311183518,7.300464236,7.333744181,7.619776328,7.751933149,7.826112805,7.185595068,7.506651044,7.876863508,7.738127804,7.553807171,7.26427743,7.02726693,7.062304613,7.177095412,7.351726877,7.364193848
Europe & Central Asia,ECS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.471922925,9.280309573,8.834792483,8.350787673,7.89101662,7.821622468,7.835086738,7.559276494,7.546978549,7.471500273,7.554165663,7.611300309,7.61127594,7.835627788,7.819550047,7.788564939,7.902909822,7.874599739,7.785041253,7.167274512,7.410140526,7.409281312,7.304088401,7.120010097,6.771869037,6.705429407,6.700567216,6.74502849,6.736416246,6.57407725
Ecuador,ECU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.475621103,1.472916812,1.54385718,1.522524059,1.656730397,1.80942515,2.038178307,2.08127604,2.005788178,1.741050589,1.746326201,1.887817551,1.849186987,1.853970282,1.934302739,2.04938088,2.150750801,2.149898549,2.186000158,2.340130746,2.485058792,2.434746077,2.395393982,2.524965244,2.619376799,2.56361149,2.421594059,2.308805685,2.359001713,2.265370728
"Egypt, Arab Rep.",EGY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.533698636,1.524798267,1.515274214,1.509558146,1.400220056,1.460565935,1.509032346,1.583133275,1.621423928,1.667050815,1.605825955,1.739088397,1.739930932,1.751108308,1.86397673,2.051462096,2.117706795,2.23063453,2.265376517,2.311784139,2.295753099,2.306837216,2.356412911,2.290263794,2.292234208,2.315505548,2.31730464,2.379717623,2.389706724,2.361040835
Euro area,EMU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,8.430713576,8.43633365,8.160597992,7.958200488,7.929589624,8.069415931,8.227711814,8.120226292,8.235214616,8.161059172,8.192493882,8.306889198,8.281135589,8.411657923,8.406474128,8.337399762,8.249239267,8.095211863,7.884644822,7.270014011,7.440396031,7.188388714,7.084353003,6.915715129,6.52364924,6.646929102,6.622929391,6.6185962,6.435645269,6.111383515
Eritrea,ERI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,0.2290291299,0.3179539512,0.3574051408,0.3708476651,0.3842632283,0.3621985188,0.2626194003,0.2758354951,0.2674601317,0.2843301203,0.2669363275,0.2600446966,0.2460968345,0.2118844664,0.1805497187,0.1742893745,0.1497116016,0.1524050156,0.1588447791,0.1777046153,0.1906169733,0.1941531346,0.1955813584,0.1946104217,0.1961199821,0.211955911,0.2467076212,0.2515135098
Spain,ESP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.530352721,5.699785887,5.934211892,5.540472762,5.776362895,6.05602903,5.76863509,6.206095959,6.369906713,6.890852536,7.230107062,7.216328687,7.548593756,7.553396348,7.817921309,8.029202013,7.698212561,7.842252141,7.056387715,6.200856827,5.866642426,5.87043563,5.756946794,5.208274629,5.184067004,5.51794436,5.314294581,5.654254455,5.492571471,5.09135092
Estonia,EST,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,22.4831663,20.20093332,15.53723817,12.2747181,12.18449875,11.31812278,12.15037645,11.98255135,11.71585305,10.9980694,10.68014331,11.07977365,10.83843826,12.35846893,12.49128506,12.71797866,11.86507343,14.90288476,13.76122746,11.27750545,14.26988866,13.68801133,12.7693736,14.65860673,13.64730803,11.81383402,12.15239497,12.68422805,11.58870366,7.672029278
Ethiopia,ETH,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.04824755583,0.04665838831,0.02922427582,0.03606506226,0.04063271173,0.04471389856,0.04835911866,0.04997266201,0.05115900245,0.04886475571,0.05310906826,0.06375062425,0.06429989373,0.06860844204,0.07078256708,0.06518657676,0.06776168836,0.07268630898,0.07693483283,0.07526893179,0.07250291292,0.08211903758,0.08978173236,0.103827221,0.1237132856,0.1257905921,0.1421743881,0.1462134883,0.1551344098,0.1608824487
European Union,EUU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,8.476123801,8.357354025,8.061281761,7.891805384,7.842845013,7.957539679,8.172249609,7.998186278,7.969708228,7.822283389,7.831464047,7.953964519,7.91646485,8.098792959,8.080681535,8.007683291,8.002016095,7.883000047,7.681154344,7.096767867,7.277027299,7.074828682,6.930204539,6.739809643,6.394863057,6.513484063,6.520784391,6.558763845,6.403295263,6.091126154
Fragile and conflict affected situations,FCS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.9130065507,0.8921933291,0.9328107047,0.9171955087,0.8878318283,0.9113483793,0.9303797108,0.9544748687,0.88070339,0.8276788755,0.8674494354,0.8829602652,0.8436326616,0.8321335462,0.8318227774,0.8526085112,0.8235772101,0.7805786809,0.8150657864,0.7950176186,0.8378656186,0.8070172522,0.85283153,0.8552509943,0.8449502672,0.7840722448,0.7756479338,0.780095804,0.771002029,0.7613417199
Finland,FIN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,10.94169357,10.99578359,10.36891768,10.55177326,11.77792413,10.98126587,12.20979777,11.79415293,11.11284025,10.93994472,10.64485611,11.77523242,12.1985969,13.75595751,12.94525129,10.57167065,12.72627915,12.30921631,10.6636072,10.14821304,11.65875348,10.22962444,9.126387978,9.22784648,8.451871908,7.814537356,8.316193077,7.810154155,8.082639791,7.372854761
Fiji,FJI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.8841279807,0.8664274647,0.9150305201,0.8869763988,0.885176207,0.8961862856,0.9666833221,0.9321726334,0.8968642921,0.9108330844,0.9729624545,1.236152712,1.03542689,1.223339872,1.696100387,1.474415419,1.562707011,1.414700297,1.081706809,1.076124165,1.281528606,1.221989216,1.130552436,1.23706419,1.408973701,1.504579149,1.655104507,1.79539267,1.773674744,1.774700174
France,FRA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.137338876,6.50043973,6.263217621,5.911735165,5.805056788,5.915659298,6.156649014,5.987499338,6.331489203,6.196241531,6.124614634,6.138928383,6.001983055,6.050888623,6.023792418,6.024207509,5.839386178,5.667293697,5.560603924,5.311780898,5.347945928,5.128759961,5.153951699,5.129519032,4.616052854,4.677807228,4.70474678,4.749542598,4.572030089,4.459547465
Faroe Islands,FRO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,1.069071754,1.037442233,1.010620705,1.087665869,1.083179131,1.079787282,1.166903039,1.165511615,1.163737926,1.339907814,1.250089297,1.43106298,1.435775915,1.442220988,1.269254137,1.27816529,1.103915195,1.205176653,1.022418852,1.112274855,1.201123468,1.289027618,1.284120933,1.370338619,1.546509,1.629991915,1.532511803,1.616103639
Gabon,GAB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.17078659,4.514873836,4.366492328,4.364598879,4.224536878,4.643642755,5.049534982,4.712639197,5.281725066,4.859908895,4.776363286,4.768136906,4.442138933,4.672090396,4.297478779,4.155372494,3.620550388,3.187561578,3.293795278,3.144764275,3.366245922,3.260931007,3.048938128,3.043802346,3.030218312,3.016982301,3.077356731,2.490403966,2.335753584,2.340839626
United Kingdom,GBR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.812990193,9.93784978,9.688886854,9.379643108,9.248649611,9.079951871,9.377833976,8.988638193,8.993429855,8.908112348,9.014558285,9.222987414,8.940301425,9.104141448,9.053158584,8.955450044,8.908600278,8.650989769,8.337891639,7.490653988,7.686282334,7.043919991,7.343460282,7.075818333,6.43320778,6.159448333,5.804004752,5.555651514,5.427748177,5.220514488
Georgia,GEO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.974177426,5.275129759,4.118190212,3.276251756,2.158775007,1.756223321,1.41594528,1.268990897,1.175886457,1.08727237,1.169940333,0.8768492614,0.7439961991,0.7996485812,0.858087124,1.086491596,1.211231833,1.458489553,1.25764955,1.473356725,1.404919111,1.735685448,1.928196034,2.108848922,2.277240519,2.469615623,2.588862958,2.609975618,2.568059536,2.717624226
Ghana,GHA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.1806178061,0.1615807546,0.1896370962,0.1916648847,0.2030414673,0.2127430934,0.2292085692,0.2353837631,0.3259468435,0.3431231013,0.2918816921,0.3074930714,0.3579286609,0.334747424,0.3049330977,0.3129312929,0.3684208301,0.3846750797,0.3559964185,0.4011901612,0.4375414479,0.4483716116,0.5439565553,0.5678350996,0.5351755057,0.5465703673,0.5437448379,0.5628301491,0.6051056829,0.6357406431
Gibraltar,GIB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.1573775858,0.1541779038,0.1536841381,0.1532763458,0.154225107,0.1553221884,0.1600913171,0.1644819469,0.1701585665,0.1749257514,0.17872207,0.185893039,0.1900256354,0.1937928436,0.1975217361,0.2002163258,0.2036305152,0.2073932139,0.2055259896,0.2115489028,0.2434102042,0.2488669794,0.2298703141,0.1971881751,0.1976465074,0.2184758643,0.2363593562,0.2728582213,0.2986890181,0.3067356308
"Gambia, The",GMB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.1825841617,0.1845808538,0.1774383579,0.1797469676,0.1741463924,0.1771115521,0.1719999687,0.1746390666,0.1769664848,0.1861798684,0.1669519923,0.2095374697,0.1970801991,0.1915394548,0.1984834579,0.1987511281,0.2103671341,0.2323100151,0.2361934013,0.2608993411,0.2271231486,0.225201324,0.2231911129,0.2070715878,0.2375493227,0.2352280009,0.2287237179,0.2267781385,0.2249566087,0.2311785696
Guinea-Bissau,GNB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.1746184843,0.171050937,0.1759695925,0.1703317969,0.1651956605,0.1611139057,0.1578111246,0.1720514468,0.1435724716,0.1574837087,0.1218671015,0.1192956783,0.116669964,0.1444149769,0.1484771096,0.1522055626,0.155576974,0.1585581441,0.1478066493,0.1506028068,0.1531373991,0.1491593903,0.1512660667,0.147253458,0.1548778849,0.1565191052,0.1689785857,0.1649088811,0.1662376486,0.1674738465
Equatorial Guinea,GNQ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.1288800964,0.1448849407,1.795210379,1.845316356,1.907435666,1.961693476,2.042662465,2.724705649,3.128304967,4.931079387,3.240984734,4.72701489,6.139647288,6.344334268,7.502828457,9.621544506,10.34881114,9.00071032,9.829431946,9.303564519,9.090709577,8.728031196,8.226963408,7.379771472,6.107244959,4.877603465,4.760791555,3.998086565,4.280699257,3.444876441
Greece,GRC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.416057913,7.346951195,7.51798648,7.465286989,7.583999957,7.842151122,7.800128195,7.856482991,8.127412607,8.121394969,8.741595261,8.894202354,8.860741473,9.17087841,9.113529104,9.278882623,9.137630592,9.441123453,9.064040878,8.529742762,7.874949777,7.61375705,7.251237354,6.609996229,6.385178661,6.28506954,6.203617147,6.211250289,6.0580184,5.59618907
Grenada,GRD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.110583864,1.202911045,1.682501979,1.468098226,1.550778297,1.633672881,1.812181676,1.894854523,2.071563089,2.059481572,1.954724849,2.130892381,2.217479231,2.299061983,2.100149788,2.267491429,2.34259551,2.506153513,2.578281901,7.152381058,2.542989606,2.697575683,3.537166095,2.736328982,2.119146916,2.269289046,2.333994642,2.398259952,2.626438327,2.688960701
Greenland,GRL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.4342486256,0.4334818358,0.5060742001,0.5219281845,0.5409701717,0.6172967922,0.5874569681,0.6071357264,0.7504833103,0.7249530062,0.8127863896,0.8263442941,0.8619044867,0.8489501742,0.8476508795,0.8904649148,0.8718468742,0.9208269046,0.818091212,0.8464171116,0.8022616191,0.8084555758,0.8219488088,0.8641329712,0.9113884627,1.049628082,1.105025419,1.029997461,1.120698338,1.162970924
Guam,GUM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.566021876,1.532060379,1.449668321,1.458800919,1.881138716,2.035416243,2.096683657,2.277509199,2.312682619,2.295472115,2.186941325,2.158437186,2.130673417,2.130003872,2.196143148,1.948114369,1.753768351,2.128163018,2.121593879,2.169694027,2.353155087,2.458917328,2.688294895,2.649112974,2.742589274,2.754853673,3.267082718,3.236152711,3.297204014,3.568061597
High income,HIC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,11.35893699,11.26147338,11.20510189,11.19983788,11.29781184,11.38735738,11.65795714,11.8061564,11.72304426,11.71833526,11.92183511,11.91469944,11.75776916,11.8947949,11.94725205,11.90670159,11.76776332,11.81964757,11.48867034,10.7618129,11.14056914,10.90302069,10.7198981,10.73075879,10.50182189,10.41209426,10.27383231,10.1608903,10.12438028,9.811360288
"Hong Kong SAR, China",HKG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.4848380265,0.4714360732,0.5107793145,0.5275757476,0.5749226862,0.6657684241,0.6525503844,0.6575400969,0.7418518747,0.7333228867,0.7496178676,0.8482184707,0.8675327586,0.9344780925,1.023917541,0.9213954224,1.029024401,1.077675678,1.060261243,0.974955329,0.967940499,1.021745008,1.05091152,1.04568224,1.036389093,1.068373228,1.000972673,0.9618938619,1.026258974,1.026225098
Heavily indebted poor countries (HIPC),HPC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.1709056187,0.1724996222,0.1649262441,0.1532085293,0.1502920475,0.1544069508,0.1588082651,0.1651958677,0.1694646773,0.1707064653,0.1676811675,0.1716455483,0.1750268159,0.1777215412,0.1821916231,0.1858790682,0.1967084825,0.2040305767,0.2087702761,0.2165154466,0.2290978232,0.2381007003,0.2476476897,0.2502110583,0.2571830946,0.2663212878,0.2731451694,0.2744323543,0.2806277315,0.2806033244
Croatia,HRV,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.257574464,3.143512656,3.286844013,3.377920874,3.196458144,3.346298617,3.348623038,3.764123733,4.088580768,4.104066904,4.037327826,4.465488057,4.713895971,5.021612128,4.901733118,4.976630894,5.012573327,5.308317229,5.042108344,4.717571565,4.530399209,4.445615774,4.079616457,3.997002654,3.831644469,3.948992432,4.043744105,4.221085948,4.019234669,4.063707833
Haiti,HTI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.1472853789,0.1415216836,0.1248997333,0.09392943585,0.02538040214,0.1179969468,0.1364117256,0.1604513458,0.1625129514,0.1681093822,0.1758325882,0.1879759316,0.2112786843,0.2053960078,0.1863529551,0.1865692169,0.1856190989,0.2176029949,0.2120049719,0.2045086879,0.2499268546,0.2712392426,0.239401567,0.2582542535,0.2900293276,0.3104955909,0.3136127731,0.306529824,0.2987535585,0.2974793582
Hungary,HUN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.498947174,6.222646384,5.593412349,5.636482777,5.586195195,5.56009242,5.668572484,5.538125216,5.586091557,5.65663788,5.350127818,5.524375965,5.473190665,5.74457771,5.575263133,5.543733303,5.506698601,5.355128938,5.280833386,4.773188743,4.787989094,4.704300453,4.377864468,4.120050589,4.11798843,4.407180501,4.50885432,4.744601547,4.746529359,4.74663103
IBRD only,IBD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.574563392,2.562949778,2.519285837,2.498700415,2.447000378,2.524735604,2.514018275,2.511345753,2.499236409,2.465087799,2.530166378,2.57737388,2.647031747,2.831282017,3.033309909,3.215105292,3.399687003,3.57129076,3.642285026,3.698593266,3.936508618,4.162380544,4.24389886,4.317701034,4.321342065,4.24235913,4.216043538,4.282216033,4.398494591,4.432463482
IDA & IBRD total,IBT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.166840896,2.155691334,2.115241587,2.091222176,2.041107182,2.099616541,2.090613423,2.08421274,2.071892731,2.041415149,2.089781543,2.122933113,2.170056653,2.308116164,2.461746938,2.597453746,2.735080524,2.860500226,2.907917222,2.93978442,3.116442307,3.279966674,3.330223895,3.378628909,3.375261779,3.307792028,3.285689421,3.331304782,3.407282337,3.423772007
IDA total,IDA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.4965827672,0.5026717229,0.4926204042,0.4741034386,0.4489622241,0.4511401061,0.4680214655,0.4658262219,0.471090021,0.4732321768,0.4803746123,0.4838789048,0.4731382318,0.4719758705,0.4818429585,0.4856416908,0.4932794338,0.4957181178,0.4968264084,0.4811305479,0.4961388578,0.4983394255,0.4846651715,0.4854800662,0.4913173888,0.4903202797,0.5143871162,0.5346864459,0.5317351371,0.5400541046
IDA blend,IDB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.9910764347,1.020590883,1.032033616,1.005074015,0.9342558237,0.9233740434,0.9568190836,0.9381237892,0.9376349357,0.9389018808,0.9595271244,0.9556602627,0.9168567394,0.9010101716,0.9181872675,0.8959601869,0.8983792664,0.8816435226,0.8747206639,0.8241257659,0.844877813,0.8463253478,0.8008372697,0.817228598,0.820332638,0.8060497773,0.8438315964,0.862140449,0.8357244365,0.8500555074
Indonesia,IDN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.8153826457,0.8761271262,0.9095854942,0.9653312764,1.021810388,1.128897835,1.175525369,1.276267134,1.263858872,1.324569161,1.311004933,1.391260695,1.388546382,1.496726885,1.510321821,1.495377193,1.572364309,1.617826618,1.580841723,1.622864464,1.702837906,1.923555566,1.924325888,1.768585051,1.888578445,1.885623811,1.842694957,1.955849726,2.160470329,2.299255915
IDA only,IDX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.2463380711,0.2392322919,0.2180026747,0.204260503,0.2023745435,0.2109659322,0.2188974736,0.2246603706,0.2324121295,0.2346057107,0.2339478529,0.2404011288,0.2442675079,0.2511032443,0.2573006913,0.2746650022,0.2851679142,0.2974923148,0.3025082223,0.3044985896,0.3161792795,0.318569344,0.3214884644,0.3143710138,0.3218581328,0.3281400097,0.3458330875,0.3678377407,0.3773996281,0.383180745
Isle of Man,IMN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.6474566009,0.6830931227,0.6900704143,0.7031349793,0.7256189612,0.7651933738,0.7872315527,0.8173612734,0.8187210612,0.8662469517,0.8850794592,0.8837495004,0.897239655,0.9054558138,0.9554729243,0.9842645651,1.036537982,1.123601911,1.180358765,1.278872708,1.338031401,1.396875309,1.498202508,1.527674907,1.642467654,1.631321083,1.639915139,1.713496761,1.791032878,1.775922673
Not classified,INX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,8.810537585,8.904331489,8.855028763,8.850025208,9.141078424,9.268903784,9.572482275,9.789963505,10.34827522,10.6450807,11.17688705,11.5926495,11.17258201,11.0320952,10.97963685,11.21417451,11.05861518,10.5388979,10.19702642,8.943031474,8.813296615,8.008586809,8.072558903,7.723057986,7.628162753,7.881824817,8.163462657,7.858737173,7.737323783,7.245143221
"Iran, Islamic Rep.",IRN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.557216183,3.778180098,3.935355673,3.961648339,4.445889306,4.466170788,4.542489739,4.679857645,4.585305457,5.015297075,5.194190324,5.310398069,5.493625921,5.735732698,6.047637995,6.423102693,6.793052683,7.109294141,7.13395315,7.296426092,7.179810332,7.231182918,7.230830454,7.4395614,7.570501722,7.325759038,7.288890815,7.412808941,7.445084604,7.277950876
Iraq,IRQ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.636233695,2.552338631,3.662634487,4.641420229,5.043442899,4.776871369,4.569457135,5.324939534,3.981176297,3.052382853,3.558021245,3.83667478,3.472055332,3.002716401,3.162718155,2.966338012,2.870031378,2.67437646,3.016594225,3.110035741,3.471947451,3.491252948,3.809304785,3.920319885,3.647695347,3.526952108,3.675389044,3.914070007,4.019393455,4.199836721
Iceland,ISL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.65228038,7.408930282,7.431327258,7.507820647,7.856522605,7.477530022,8.441297654,7.929833879,7.84536959,7.642917143,7.930157714,7.579798434,7.790681127,7.702377441,7.94319225,7.717349417,7.669973612,7.638831305,6.868002252,6.624824238,6.162727567,5.924504836,5.799523611,6.269999047,6.261721492,6.227045154,4.859303764,4.863133247,4.819673475,4.548442258
Israel,ISR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.255364807,6.975146494,7.195002928,7.698156244,8.031116873,8.436429216,8.56113844,8.733721727,8.625020935,8.649795918,9.063444109,8.999844696,9.296803932,9.406998865,9.275958268,8.803624525,9.120036553,9.275636617,9.127353202,8.780859698,9.250222551,8.990702786,9.615068271,8.313170792,7.877600353,7.892507176,7.603557613,7.529868203,6.87621041,6.919593718
Italy,ITA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.145018163,7.119107279,7.082581542,6.984291424,6.901240953,7.32562417,7.248469279,7.303872086,7.492433586,7.607835904,7.662168039,7.662604587,7.77212967,8.064459636,8.18925745,8.173783064,8.025766415,7.860767964,7.564248487,6.71897022,6.836836177,6.680594198,6.327708948,5.751905744,5.38747546,5.563259469,5.498165145,5.437857589,5.37687093,5.311315442
Jamaica,JAM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.122870533,3.072308714,3.347608247,3.383403916,3.373343821,3.459032778,3.569039999,3.600847608,3.772461574,3.843974685,3.85115257,3.839407634,3.885159978,3.994678346,3.967681858,3.944916277,4.483838262,4.449839705,3.548017881,2.894503827,2.736022153,2.742001752,2.521906358,2.668465872,2.58211134,2.537176489,2.700971805,2.570880748,3.062057218,2.981761622
Jordan,JOR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.852967043,2.667482003,3.085169026,2.993307504,3.036347818,3.050561943,3.009541135,3.03570278,3.017915727,2.955092889,3.21784812,3.147205959,3.197781918,3.207862147,3.358383826,3.499142708,3.319865151,3.257919247,3.016792305,3.04697606,2.914333987,2.919839469,3.344489605,3.092992142,2.951019001,2.665825118,2.490803465,2.559865326,2.369055498,2.302152439
Japan,JPN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,8.831775701,8.905650027,8.961703838,8.873018289,9.273035198,9.332839199,9.420310599,9.302379082,8.942325949,9.202485963,9.323415561,9.204791229,9.467613289,9.51275428,9.469634517,9.49198928,9.303737228,9.570784184,9.044142107,8.598248928,9.030061533,9.493010565,9.822297325,9.908431318,9.562839774,9.276629423,9.189697811,9.098304984,8.801681435,8.540980205
Kazakhstan,KAZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,14.51247859,14.97534208,15.44123931,13.38406629,12.33574177,11.07974884,9.846435028,8.623745101,9.012954131,8.215898128,8.072629613,7.903981166,8.820274326,9.802120407,10.52622175,11.17116807,12.1047148,12.81242182,15.34074602,13.27361979,14.07314044,14.82436446,14.56638251,15.26278838,12.10241477,10.87226272,11.36053552,11.89614517,11.8513159,11.45693783
Kenya,KEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.2650862918,0.2462556288,0.2413232822,0.2307828936,0.2246138173,0.2369937407,0.2523923317,0.2340973839,0.2457325168,0.2499572086,0.2696780194,0.2393055949,0.2263587597,0.1933833807,0.2138432722,0.2321233539,0.2518601617,0.2463404285,0.2528906627,0.2901068088,0.3044470425,0.305616412,0.2778679396,0.3147857774,0.3305560505,0.3673308964,0.3990005696,0.3877573429,0.350126986,0.4372790311
Kyrgyz Republic,KGZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.18309346,4.574782687,3.056207645,2.238359865,1.450687692,1.008683449,1.246651111,1.211566306,1.266512896,0.9895876374,0.9533725298,0.8028149077,0.9958522432,1.108401275,1.089192302,1.026614534,1.019469602,1.228076796,1.411999216,1.255735372,1.165586722,1.38178651,1.794121918,1.639974843,1.663953395,1.724051177,1.595525916,1.521409491,1.779275005,1.556643256
Cambodia,KHM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.1414013185,0.1403984421,0.1389143994,0.1347189207,0.1391454383,0.1346212034,0.1368195552,0.1434623716,0.1611095719,0.1605176096,0.1617316375,0.174255677,0.1759304982,0.1861162096,0.1828466717,0.2008065088,0.2196207579,0.2668651739,0.2911669932,0.3355529276,0.3578506921,0.3677811464,0.3834542585,0.3826747386,0.4569116708,0.5467804592,0.7084988435,0.8016075346,0.909814876,0.9982881213
Kiribati,KIR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.2662265055,0.2610557093,0.2567361138,0.3793003173,0.3737665703,0.3681839938,0.3621788681,0.3558381174,0.3496299749,0.3436859169,0.3377389503,0.3313782019,0.4329004232,0.4241691492,0.5196208923,0.7130923791,0.6994194848,0.5882468152,0.5771117352,0.5660590839,0.4629844043,0.455079145,0.5375476953,0.5295160987,0.5218071806,0.5141079683,0.5906525048,0.7477443344,0.7361301116,0.7243985768
St. Kitts and Nevis,KNA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.706959346,2.713235657,3.667481663,3.377807803,3.571343539,3.525264395,3.480520686,3.665017409,4.069635994,4.015616286,4.179406524,4.566607228,4.971468186,4.953587133,5.152425819,4.708400189,4.906771433,5.317451877,5.301552295,14.80353568,5.062970585,5.884701902,7.123850306,4.815039759,4.812823122,5.021971011,5.022181188,5.022496487,5.234396265,5.239771965
"Korea, Rep.",KOR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.77756339,6.346819075,6.790030585,7.41266563,7.936106147,8.547004567,9.005884083,9.39295698,7.919587271,8.620949108,9.714493739,9.954155954,9.717757697,9.723895501,10.10575182,9.982450603,10.07157738,10.34618659,10.49685145,10.68065582,11.60791602,11.98478721,11.9586009,11.89000868,11.58874374,11.91474367,12.02472517,12.20028602,12.22524582,11.79932538
Kuwait,KWT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,17.39168853,5.837999253,14.22283762,18.58923771,22.34468706,21.90038557,20.91799652,21.17551951,23.15415291,24.36313103,25.75842382,26.70617782,27.15198673,27.65635641,28.74880245,31.27400458,30.64640962,28.16374324,28.60882646,27.77628786,27.42447778,26.49320522,25.13062344,23.95710116,22.74839528,22.77458422,22.61563259,21.99566423,21.16888653,20.86194896
Latin America & Caribbean (excluding high income),LAC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.849874097,1.882314206,1.878136296,1.896805227,1.965956068,1.962663914,2.052561895,2.145363661,2.207027925,2.161486402,2.213039988,2.183684121,2.152436815,2.168986274,2.235635142,2.273657035,2.320119692,2.379227097,2.410949559,2.315799837,2.44628244,2.527013044,2.589701108,2.635431762,2.639373335,2.613683933,2.529793769,2.484712841,2.403438677,2.369150121
